Comments,Engagement rate,Image,Likes,Url,Date,Caption
0,0.1583531274742676%,https://instagram.fcgk18-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/94486468_223789642053639_5480563441258662582_n.jpg?_nc_ht=instagram.fcgk18-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=VsDgPwvyK_kAX_nwDqt&oh=c6f0121e4ca4bf6e6226d6e48818841f&oe=5EE22E14,26,https://www.instagram.com/p/B_WR2Y3Dd_n,Fri Apr 24 10:13:20 WIB 2020,"Selamat menunaikan ibadah puasa Ramadhan bagi Mom dan keluarga yang menjalankan.Semoga Ramadhan tahun ini membawa segala kebaikan, kasih sayang dan pengampunan bagi kita semua dari Tuhan sehingga ibadah kita bisa tetap lancar di tengah situasi ini. Stay safe ya Mom and please #stayhome 🐰-#miniapolis #miniapolisplayground #ramadhan1441h #miniapolisathome"
0,0.1948961568914063%,https://instagram.fcgk18-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/94320558_912024392563912_7668592221289760304_n.jpg?_nc_ht=instagram.fcgk18-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=CfyntfEuqeYAX8MyLSC&oh=a022812003a1bde7653d1cf2cfcf2b3a&oe=5EE25332,32,https://www.instagram.com/p/B_OzGQcjQ3C,Tue Apr 21 12:29:57 WIB 2020,"Ibu Kita Kartini Pendekar Bangsa, Pendekar kaumnya untuk Merdeka.-Sebuah ucapan Selamat Hari Kartini yang kami tujukan kepada para perempuan medis Indonesia, yang sedang menjadi Kartini dalam perjuangannya sepenuh hati membuat Indonesia kembali pulih. Kalianlah pahlawan kami saat ini untuk kembali Indonesia merdeka dari ancaman COVID-19. Semoga Tuhan selalu melindungi para tenaga medis dan keluarga yang juga selalu diberikan kesehatan di mana pun berada. Tertanda,Miniapolis.-#miniapolis #miniapolisplayground #kartiniday #miniapolisathome #stayhome #dirumahaja #indonesiapeduli #indonesiabersatu"
0,0.3471587794628175%,https://instagram.fcgk18-2.fna.fbcdn.net/v/t51.2885-15/e35/93450354_2581412238793200_133290760064322064_n.jpg?_nc_ht=instagram.fcgk18-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=Pl650ENRiPUAX83JH-h&oh=c86ed1ef6a6e2377f8b9fabf8629810c&oe=5EE350BF,57,https://www.instagram.com/p/B-80FHCDzhA,Tue Apr 14 12:52:12 WIB 2020,"Sejak dulu kebersihan selalu menjadi bagian dari tanggung jawab Miniapolis atas kenyamanan Mom dan si kecil di area kami. Selama masa PSBB ini, Miniapolis tetap kami pastikan bersih hingga nanti kita bisa bertemu kembali dan tetap menjadi pilihan tempat bermain keluarga setelah pandemik ini selesai. Stay safe and stay home. Already miss You Mom and kiddos🐰-#miniapolis #miniapolisplayground"
0,0.21316767159997563%,https://instagram.fcgk18-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/93166097_255542338908468_7180031509582166376_n.jpg?_nc_ht=instagram.fcgk18-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=dStR96wfw_4AX_ROuIH&oh=429a6f549f2646c882fd076a03733680&oe=5EE05A60,35,https://www.instagram.com/p/B-3UpyDDJLw,Sun Apr 12 09:41:23 WIB 2020,"Selamat Hari Paskah untuk Moms dan Keluarga yang Merayakan. Meski tahun ini terdapat beberapa perbedaan dengan perayaan sebelumnya, semoga cinta dan kedamain Tuhan serta Keluarga tetap selalu sama untuk kita rasakan ya Moms. #staysafe #stayhome #miniapolis #miniapolisplayground #happyeaster🐰"
5,0.2740727206285401%,https://instagram.fcgk18-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/92790570_544934923072141_7256920881134031106_n.jpg?_nc_ht=instagram.fcgk18-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=JFHPQTaScUQAX9R-I1Z&oh=a3998c415c4ce3c99b44f9a52266b4c4&oe=5EE2B6A7,40,https://www.instagram.com/p/B-vudWyD1h9,Thu Apr 09 10:52:57 WIB 2020,"Hi Moms! Yuk ajak si kecil mengenal dan membuat bentuk dengan Crick’s Kits!-Agar tidak bosan dan tetap kreatif, Crick’s Kits telah kami sesuaikan untuk kebutuhan si kecil dalam meningkatkan keterampilan motorik halusnya untuk tetap produktif bersama Mom and Daddy di rumah. Tersedia unique 5 sets reusable cards yang dapat Mom dan si kecil mainkan bersama lho. Selain kartu dan perlengkapannya, tersedia beberapa ide permainan yang kami berikan juga di dalamnya untuk mix and match sesuai kebutuhan.-Slide ke kanan untuk melihat detailnya ya Moms-Info dan pembelian: 0811 1573 743#miniapolis #miniapolisplayground #miniapolisathome #homebasedlearning #learningkids"
1,0.28016322553139655%,https://instagram.fcgk18-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/92068139_147943469980560_5921365071204607887_n.jpg?_nc_ht=instagram.fcgk18-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=XbQrYk3LKz8AX-w4JJb&oh=5d718a7868fa75e4bbe5e4e8d16009e1&oe=5EE40B92,45,https://www.instagram.com/p/B-tnsSqDyq1,Wed Apr 08 15:15:20 WIB 2020,"Hi Moms! Let’s Keep Your Kids Busy with Crick’s Kits!-Miniapolis kini menghadirkan Crick’s Kits yang berguna untuk meningkatkan keterampilan motorik halus si kecil selama #dirumahaja dengan mengenal dan membuat berbagai macam bentuk. Di dalam Crick’s Kits ini, tersedia 5 sets reusable cards yang dapat Mom dan si kecil mainkan bersama.-Info dan pemesanan: 0811 1573 743 #miniapolis #miniapolisplayground #miniapolisathome #homebasedlearning #learningkids"
8,0.4019733235885255%,https://instagram.fcgk18-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/92281555_215530079681386_4084638984065503100_n.jpg?_nc_ht=instagram.fcgk18-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=imGfqEOPMMEAX-WkrkV&oh=bd0d3d4c518a5bd41be2e95774db37c2&oe=5EE20757,58,https://www.instagram.com/p/B-n5BwhjJEj,Mon Apr 06 09:51:23 WIB 2020,"Happy Monday 🌤-Apa saja nih Moms kegiatannya bersama si kecil selama #dirumahaja? Semoga keadaan ini, segera berlalu agar kita bisa berjumpa dan bermain bersama lagi di Miniapolis. Kira-kira apa nih yang paling Moms dan si kecil rindukan dari Miniapolis? Komen di bawah yuk...-#miniapolis #miniapolisplayground"
0,0.23752969121140144%,https://instagram.fcgk18-2.fna.fbcdn.net/v/t51.2885-15/e35/91410881_1780466665411168_3089580919910947360_n.jpg?_nc_ht=instagram.fcgk18-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=lEF8ZTzqvt8AX8Ofktt&oh=cbae26e25fca7c2071d69bd8c8542898&oe=5EE3E636,39,https://www.instagram.com/p/B-WhRZ6j88T,Mon Mar 30 15:56:42 WIB 2020,"Tetap #dirumahaja bersama si kecil untuk membuat #familybondingtime menjadi lebih erat dan menyenangkan. Kira-kira apa saja nih Mom, yang sudah Mom dan si kecil lakukan akhir-akhir ini saat berada di rumah bersama si kecil? Share di kolom komentar yuk untuk menginspirasi kegiatan seru ke mommy lainnya yang juga sedang #dirumahaja dulu 🐰-#miniapolis #miniapolisplayground"
0,0.20098666179426275%,https://instagram.fcgk18-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/91080489_3090845340948820_4198339043639718566_n.jpg?_nc_ht=instagram.fcgk18-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=fEaFcarl1swAX-w6Ec3&oh=bf778a94d9d497ed4f5d8f478fe29d6f&oe=5EE11659,33,https://www.instagram.com/p/B-OMSnXjQhw,Fri Mar 27 10:19:27 WIB 2020,"Dear Moms,Sedih sekali untuk mengumumkan bahwa Miniapolis Easter Party 2020 ditiadakan. Terima kasih atas kepercayaan serta antusias Mom dan si kecil yang sudah excited menunggu acara Miniapolis Easter Party dari tahun ke tahun. Ini semua tentu dilakukan karena kami mencintai pelanggan kami dan dalam usaha kami mengikuti arahan yang berlaku demi sama-sama memerangi issue saat ini. In the meantime, sampai bertemu di Big Event Miniapolis yang akan datang selanjutnya di tahun ini ya, Stay safe Mom and kiddos! Can't wait to see you soon🐰-#miniapolis #miniapolisplayground"
0,0.17662464218283694%,https://instagram.fcgk18-2.fna.fbcdn.net/v/t51.2885-15/e35/91003895_552176038739092_1685138426982372379_n.jpg?_nc_ht=instagram.fcgk18-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=uoWJv3pZqFMAX-R8WVO&oh=36a677d1ef05f42b5bdecd5bc4d3dd5b&oe=5EE0C6EE,29,https://www.instagram.com/p/B-MCSnCDPHz,Thu Mar 26 14:13:35 WIB 2020,"Hi Moms, Salah satu cara untuk menjaga kesehatan si kecil adalah penggunaan essential oil. Berikut rekomendasi must have items essential oil, Belli to Baby versi Miniapolis Baby Spa by @momnjo: 1. Eucalyptus essential Oil (antivirus untuk menjaga saluran pernafasan dari bakteri)2. Cold n Fresh essential Oil (membantu meredakan flu dan batuk) 3. Lavender essential Oil (stress away, calming mind dan membantu tidur lebih nyenyak)4. Immune Booster Oil (mengandung vitamin C untuk meningkatkan daya tahan tubuh)-Belli to Baby kini sudah menerima pembelian online ke nomor:Plaza Indonesia: 0811 8080 207 (JKT)Lippo Mall Puri: 0811 1710 205 (JKT)23 Paskal: 0818 09107 042 (BDG)Pakuwon Mall : 0811 8080 209 (SBY)-#miniapolis #miniapolisplayground #miniapolisbabyspa #miniapolisbabyspabymomnjo #babyspa #babyspajakarta #babyspabandung #babyspasurabaya #momnjo"
