Comments,Engagement rate,Image,Likes,Url,Date,Caption
0,0.1382298603080931%,https://instagram.fcgk18-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/95252877_2683368465322501_8780594432908053838_n.jpg?_nc_ht=instagram.fcgk18-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=r0PP-pD8m-kAX_IbOIZ&oh=1c77cd4bae009137ca0b0957935e274f&oe=5EE3D9B8,104,https://www.instagram.com/p/B_pyjcLF7VD,Sat May 02 00:04:41 WIB 2020,"Terima kasih kepada diri sendiri yang sudah bisa bertahan dengan kondisi saat ini. Bersyukur untuk semua yang sudah terjadi dan kembali memulai banyak hal di hari yang baru..#kidzaniahappylearning #KidzaniaJakarta #maindiKidZania"
4,0.15949599266318434%,https://instagram.fcgk18-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/95014515_831689764019269_7207946400910725866_n.jpg?_nc_ht=instagram.fcgk18-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=GptIdj_kMFsAX9bGNhL&oh=1f235ac1c699659ccdca47faa2b5c631&oe=5EE19E0A,116,https://www.instagram.com/p/B_oVQHNlrt8,Fri May 01 10:29:24 WIB 2020,"Ayo belajar melipat handukmu menjadi beruang lucu seperti ini! Jangan lupa share beruang handuk buatanmu di social media dan tag #KidzaniaJakarta ya!.#kidzaniahappylearning #belajarseru #maindiKidZania #bermain #belajar #handuk #aktivitasanak #kegiatananak #kegiatananakdirumah #ramadhan #anakpuasa #puasa #islamicparenting"
118,0.4279809136462113%,https://instagram.fcgk18-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/95010337_184354305948694_8116597693260008134_n.jpg?_nc_ht=instagram.fcgk18-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=xrhjfUZWCPIAX_Sby51&oh=70942232530bc1a34aac3cc30f11d836&oe=5EE0F3D3,204,https://www.instagram.com/p/B_oLha9lzSX,Fri May 01 09:04:23 WIB 2020,"Sambil menunggu waktu berbuka puasa, saatnya kita kuis! Ayo jawab di kolom komentar jawabanmu dan jangan lupa tag 3 temanmu untuk ikutan kuis ini! .#kidzaniahappylearning #KidzaniaJakarta #kidzania #maindiKidZania #kuis #kuisjakarta #kuisinstagram #adakuis #miniquiz #ramadan"
2,0.11430546140861544%,https://instagram.fcgk18-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/95476320_1358458267690693_3432370134839080679_n.jpg?_nc_ht=instagram.fcgk18-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=66te3PGXAUAAX--Mhl8&oh=5d3dda944896e7b451c7cc99d6dff146&oe=5EE13220,84,https://www.instagram.com/p/B_luAwjl0Nq,Thu Apr 30 10:08:02 WIB 2020,"Dear moms and dads! Di situasi seperti sekarang ini, ada baiknya semakin mengembangkan bakat dan keahlian, lho! Dengan begitu, makin banyak peluang yang akan timbul di masa depan, juga bisa mengajarkan langsung kepada si buah hati..#kidzaniahappylearning #KidzaniaJakarta #jakartahits #jakartainfo #parentingadvice #maindiKidZania #main #parenting #aktivitasanak"
0,0.13291332721932028%,https://instagram.fcgk18-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/95187045_626168677932998_8051193246912947244_n.jpg?_nc_ht=instagram.fcgk18-2.fna.fbcdn.net&_nc_cat=102&_nc_ohc=33LPISEYHToAX9FHfS1&oh=5dcc1112f724727915a7f911793325cc&oe=5EE3A44F,100,https://www.instagram.com/p/B_i_eeuFLbQ,Wed Apr 29 08:42:55 WIB 2020,"Selama mengikuti ibadah puasa di bulan suci ini, kesehatan harus menjadi yang nomor satu, kals! Yuk simak Tips Sehat Berpuasa ini! Share di kolom komentar juga ya apa saja yang sudah kalian lakukan selama berpuasa😊..#kidzaniahappylearning #ramadhan #maindiKidZania #KidzaniaJakarta #puasa #ramadan #fasting #aktivitasanak #parents #family #parentingquotes #parentingadvice"
1,0.1382298603080931%,https://instagram.fcgk18-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/94620966_155748425979166_5346566545074684905_n.jpg?_nc_ht=instagram.fcgk18-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=e9hgmPP_R8wAX99jjVS&oh=ec528572719f4030e1b6cb2e85729c7e&oe=5EE313B1,103,https://www.instagram.com/p/B_g6yw8F82R,Tue Apr 28 13:23:31 WIB 2020,"Selagi bisa, yuk belajar memasak bersama ibu di rumah! Agar kamu tidak jenuh untuk belajar lagi besok hari. Jangan lupa share dan tag KidZania ya di social media kalian!.#kidzaniahappylearning #KidzaniaJakarta #permainananak #aktivitasanak #kegiatananak #kegiatananakdirumah #parentingdirumah #family"
1,0.08772279596475138%,https://instagram.fcgk18-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/94436223_1112542639138784_7474794686648006470_n.jpg?_nc_ht=instagram.fcgk18-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=lqbmo2CTTXEAX9q1Ih9&oh=d96f6d29586dcecafa38b15d98e48642&oe=5EE26005,65,https://www.instagram.com/p/B_eLxi5len5,Mon Apr 27 11:54:11 WIB 2020,"Di bulan yang baik ini, yuk kita berbagi kepada teman-teman dan orang yang sedang membutuhkan uluran tangan kita. Apa dari kalian sudah ada yang berbagi? Share di kolom komentar ya!.#kidzaniahappylearning #KidzaniaJakarta #berbagi #ramadan #ramadhan #maindiKidZania #kegiatananak #kegiatananakdirumah #aktivitasanak #parentingadvice #parentinggoals"
0,0.0943684623257174%,https://instagram.fcgk18-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/94298556_693429464735933_3040694874453532022_n.jpg?_nc_ht=instagram.fcgk18-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=ats4wUKiQ5UAX85oODb&oh=b565f5bc46027883cb87cfd254ce04cd&oe=5EE3C349,71,https://www.instagram.com/p/B_XD32rlc2e,Fri Apr 24 17:30:27 WIB 2020,"Selamat menjalani ibadah puasa bagi semua yang menjalani. Semoga di bulan suci ini, kita bisa semakin dekat dengan Sang Pencipta dan juga keluarga. .#KidZaniaDiRumahAja #mainDiRumahAja #dirumahaja #ramadan #puasa #kidzaniaathome"
0,0.091710195781331%,https://instagram.fcgk18-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/93359072_102512031400924_1066640399506349883_n.jpg?_nc_ht=instagram.fcgk18-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=tomTFOcOqNoAX8hgg3r&oh=37c23afebd2755072629e40aa1ec1b33&oe=5EE06303,69,https://www.instagram.com/p/B_TwXgiFuEL,Thu Apr 23 10:42:17 WIB 2020,"Siapa yang pernah memperbaiki alat-alat atau mainan yang sudah rusak sehingga kembali berfungsi? Nah, coba kegiatan ini yuk selama #dirumahaja. Jika bingung, banyak video tutorial di youtube atau google yang bisa kamu gunakan untuk memandu! Jika sudah selesai dan alatnya kembali berfungsi, jangan lupa share di social media mu dan tag #KidzaniaJakarta ya!.#KidZaniaDiRumahAja #mainDiRumahAja #maindirumah #kegiatananakdirumah #kegiatananak #mainananak #islamicparenting #anaksoleh #anaksolehah #mainan #kidzaniaathome"
4,0.07443146324281937%,https://instagram.fcgk18-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/93857571_253408312511945_6984943629642997091_n.jpg?_nc_ht=instagram.fcgk18-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=OYZvpxLpLUAAX8s6dQO&oh=c312229bca1567a5187018a7dca416d5&oe=5EBB1227,52,https://www.instagram.com/p/B_R8lxDlICF,Wed Apr 22 17:58:24 WIB 2020,"Bosan saat #BelajarDiRumah?? Yuk dengarkan sampai selesai untuk menghilangkan kebosanan mu selama belajar #dirumahaja! Boleh dipraktekan bersama keluarga mu dan share di account social media mu ya!.#KidZaniaDiRumahAja #KidZaniaathome"
