Comments,Engagement rate,Image,Likes,Url,Date,Caption
3,0.48359240069084625%,https://instagram.fcgk18-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/89476743_492182578115544_4966887248803667766_n.jpg?_nc_ht=instagram.fcgk18-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=cVOLVdsDgZIAX-UJAdE&oh=a54717a20f61a4e1990f76471786d5da&oe=5EE19184,25,https://www.instagram.com/p/B9tJK4SHnxF,Sat Mar 14 14:17:14 WIB 2020,"Makin seru bermain bola basket di Kidzilla💖.#kidzilla #kidzillaindoesia #funworld #funworldindonesia #alwaysfun #softplay"
12,1.0362694300518136%,https://instagram.fcgk18-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/89295280_2785908588144707_4579009693078505740_n.jpg?_nc_ht=instagram.fcgk18-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=5AH6pRVE6aUAX-gVc0m&oh=39d732cb606ff72f240c408e8d48fa10&oe=5EE33B5E,48,https://www.instagram.com/p/B9nrFCenY6Q,Thu Mar 12 11:18:06 WIB 2020,"Prepare your self to weekend; Fun at Kidzilla!💖.#kidzilla #kidzillaindoesia #funworld #funworldindonesia #alwaysfun #softplay"
2,0.3972366148531951%,https://instagram.fcgk18-2.fna.fbcdn.net/v/t51.2885-15/e35/89266869_209737153436614_1392090755950230646_n.jpg?_nc_ht=instagram.fcgk18-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=SsoET-B2IBEAX9vyDZo&oh=212d8dcd428e3dde7949fd64de9673aa&oe=5EE2F3CE,21,https://www.instagram.com/p/B9k7Qf1n9f1,Wed Mar 11 09:41:45 WIB 2020,"Repost from @bonadapa.Wingardium Leviosa!Niih ga perlu belajar sama Professor Flitwick, Adek udah bisa buat bolanya melayang sendiri, muahahaha.Cerita lebih lanjut di bonadapa.com bisa klik link di bio 😉#KidzillaPalembangTradeCenter#KidzillaPTC#TempatMainAnakdiPalembang"
3,0.6390328151986183%,https://instagram.fcgk18-2.fna.fbcdn.net/v/t51.2885-15/e35/89271885_2587625991504238_3039701896110059457_n.jpg?_nc_ht=instagram.fcgk18-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=n9XTj3gC3MIAX8QVlYQ&oh=1ce7c7bf97b694e8cc39bcce42576029&oe=5EE07691,34,https://www.instagram.com/p/B9f32aWHDm7,Mon Mar 09 10:35:46 WIB 2020,"Keseruan Fun Activity di Kidzilla✨💗. .#kidzilla #kidzillaindoesia #funworld #funworldindonesia #alwaysfun #softplay #funavtivity #funactuvitykidzilla"
2,1.0362694300518136%,https://instagram.fcgk18-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/84240934_648488455915053_3845993817878196897_n.jpg?_nc_ht=instagram.fcgk18-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=EBhPP_eOo3IAX_-ciyw&oh=0d54967fa56ac5f5bcabb7dcaf127492&oe=5EE3EB5F,58,https://www.instagram.com/p/B9ai7IJnDrR,Sat Mar 07 08:56:43 WIB 2020,"Happy Weekend, Kidzers!..#kidzilla #kidzillaindoesia #funworld #funworldindonesia #alwaysfun #softplay"
1,0.6044905008635579%,https://instagram.fcgk18-2.fna.fbcdn.net/v/t51.2885-15/e35/88279154_649275915828522_6218373156088160570_n.jpg?_nc_ht=instagram.fcgk18-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=HEStCMh59QIAX9IkG77&oh=6c4fd96498d24d946c70fd652537e716&oe=5EE2BB5D,34,https://www.instagram.com/p/B9VeE-VnWt-,Thu Mar 05 09:38:10 WIB 2020,"Repost from @mall_alamsutera Ajak si kecil main ke @Kidzilla_id untuk merasakan keseruan belajar di wahana edutainment..#MallAtAlamSutera #AlamSutera #KidsTime #Kidzilla #FunWorld"
6,0.8290155440414507%,https://instagram.fcgk18-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/87596831_517738462212498_8375731419047249684_n.jpg?_nc_ht=instagram.fcgk18-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=6-kjFWhtwHYAX9TdyD5&oh=a84e8574fd408d9a5076a7e33318673b&oe=5EE1C846,42,https://www.instagram.com/p/B9OPxFOHm5l,Mon Mar 02 14:18:26 WIB 2020,"Monday isn't always bad, yuk ajak teman-teman kamu main di Kidzilla!✨💗.#kidzilla #kidzillaindonesia #alwaysfun #funworld #funworldindonesia #softplay"
3,0.7426597582037997%,https://instagram.fcgk18-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/87649698_2466745713641152_9108171270636600343_n.jpg?_nc_ht=instagram.fcgk18-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=JIJcdGo25E8AX8q09MQ&oh=329386d2c4c31dd9bbeb6460c13bc46b&oe=5EE18F92,40,https://www.instagram.com/p/B9GK9UdnLvJ,Fri Feb 28 11:02:29 WIB 2020,"Happy Friday, happy at Kidzilla!✨💗.#kidzilla #kidzillaindonesia #alwaysfun #funword #funworldindonesia #softplay"
1,0.7081174438687392%,https://instagram.fcgk18-1.fna.fbcdn.net/v/t51.2885-15/e35/88150950_199607244719493_993558548480280905_n.jpg?_nc_ht=instagram.fcgk18-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=pDAj-dXCziEAX9Hw863&oh=9b12622aa240d99ca3f3b176fe291e4b&oe=5EE22799,40,https://www.instagram.com/p/B9A4Y5mnNJv,Wed Feb 26 09:44:01 WIB 2020,"Repost from @phinisipoint.Selamat pagi buat kalian yang selalu menyambut hari penuh warna. Happy wednesday 💙.#kidzilla #kidzillaindonesia #alwaysfun #softplay #funword #funworldindonesia"
2,0.8117443868739206%,https://instagram.fcgk18-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/84159188_534574230496772_1897635444700115422_n.jpg?_nc_ht=instagram.fcgk18-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=hd8sU9mh-NYAX-Z5s4b&oh=4429b6db334b25eda52d0f8558bdd3dc&oe=5EE40033,45,https://www.instagram.com/p/B85ZOF3HORz,Sun Feb 23 11:56:59 WIB 2020,"di Kidzilla, kamu juga bisa memakai seragam dari berbagai macam profesi loh, Kidzers!💖. 📍 Kidzilla @mallofindonesia #kidzilla #kidzillaindonesia #alwaysfun #funword #funworldindonesia #kidzillamoi"
